tourney_id,tourney_name,surface,tourney_level,tourney_date,match_num,winner_id,winner_name,winner_ht,winner_age,loser_id,loser_name,loser_ht,loser_age,score,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-580,Australian Open,Hard,G,20160118,115,105453,Kei Nishikori,178.0,26.0533880903,104259,Philipp Kohlschreiber,178.0,32.257357974,6-4 6-3 6-3,5.0,3.0,77.0,46.0,38.0,20.0,14.0,0.0,0.0,8.0,4.0,96.0,65.0,44.0,11.0,14.0,4.0,8.0,7.0,4235.0,34.0,1185.0
2016-580,Australian Open,Hard,G,20160118,116,103819,Roger Federer,185.0,34.4449007529,105932,Nikoloz Basilashvili,185.0,23.9014373717,6-2 6-1 6-2,6.0,3.0,56.0,36.0,33.0,9.0,12.0,0.0,1.0,2.0,5.0,68.0,44.0,23.0,7.0,11.0,6.0,14.0,3.0,8165.0,118.0,493.0
2016-580,Australian Open,Hard,G,20160118,117,105238,Alexandr Dolgopolov,180.0,27.1950718686,105575,Ricardas Berankis,175.0,25.5770020534,6-1 3-6 6-4 6-2,10.0,8.0,110.0,60.0,49.0,22.0,17.0,6.0,9.0,5.0,2.0,118.0,69.0,37.0,26.0,17.0,10.0,17.0,35.0,1160.0,85.0,641.0
2016-580,Australian Open,Hard,G,20160118,118,105477,Marco Trungelliti,0.0,25.9630390144,106075,Jozef Kovalik,0.0,23.2032854209,6-4 7-6 7-5,4.0,1.0,100.0,65.0,50.0,19.0,18.0,2.0,4.0,4.0,5.0,112.0,67.0,42.0,22.0,17.0,4.0,8.0,210.0,244.0,251.0,215.0
2016-580,Australian Open,Hard,G,20160118,119,105777,Grigor Dimitrov,188.0,24.6762491444,103893,Paolo Lorenzi,183.0,34.0917180014,6-3 7-6 6-3,12.0,1.0,109.0,73.0,56.0,17.0,16.0,3.0,5.0,7.0,2.0,95.0,56.0,45.0,14.0,15.0,5.0,9.0,28.0,1420.0,57.0,795.0
2016-580,Australian Open,Hard,G,20160118,120,106233,Dominic Thiem,185.0,22.3737166324,104919,Leonardo Mayer,188.0,28.6789869952,6-2 7-6 4-6 7-6,7.0,4.0,119.0,88.0,69.0,18.0,22.0,3.0,6.0,8.0,5.0,139.0,91.0,61.0,24.0,22.0,5.0,9.0,20.0,1645.0,36.0,1105.0
2016-580,Australian Open,Hard,G,20160118,121,104597,Nicolas Almagro,183.0,30.4093086927,103898,Julien Benneteau,185.0,34.0780287474,6-3 6-7 6-3 7-6,38.0,5.0,134.0,73.0,64.0,37.0,22.0,4.0,4.0,15.0,5.0,152.0,97.0,66.0,30.0,22.0,9.0,11.0,73.0,694.0,696.0,38.0
2016-580,Australian Open,Hard,G,20160118,122,106000,Damir Dzumhur,172.0,23.6632443532,106378,Kyle Edmund,0.0,21.0266940452,1-6 7-6 4-6 6-3 6-1,13.0,10.0,170.0,124.0,81.0,24.0,23.0,8.0,14.0,14.0,4.0,146.0,68.0,51.0,36.0,23.0,13.0,19.0,81.0,661.0,88.0,625.0
2016-580,Australian Open,Hard,G,20160118,123,105676,David Goffin,163.0,25.1143052704,104660,Sergiy Stakhovsky,193.0,30.0314852841,3-6 6-3 6-4 6-4,3.0,5.0,115.0,74.0,54.0,18.0,19.0,5.0,10.0,10.0,6.0,123.0,69.0,46.0,24.0,19.0,8.0,15.0,16.0,1835.0,60.0,780.0
2016-580,Australian Open,Hard,G,20160118,124,105227,Marin Cilic,198.0,27.3045859001,105217,Thiemo De Bakker,193.0,27.3292265572,6-7 7-5 6-2 6-4,19.0,1.0,117.0,58.0,49.0,39.0,22.0,4.0,5.0,12.0,4.0,136.0,79.0,58.0,27.0,21.0,6.0,11.0,13.0,2405.0,98.0,607.0
2016-580,Australian Open,Hard,G,20160118,125,105077,Albert Ramos,188.0,28.0027378508,106432,Borna Coric,0.0,19.1759069131,6-2 6-2 6-3,4.0,1.0,76.0,50.0,38.0,16.0,13.0,7.0,7.0,5.0,3.0,77.0,47.0,29.0,13.0,12.0,2.0,8.0,61.0,773.0,40.0,1066.0
2016-580,Australian Open,Hard,G,20160118,126,105583,Dusan Lajovic,180.0,25.5523613963,105023,Sam Querrey,198.0,28.2819986311,6-7 4-6 6-4 6-2,17.0,6.0,118.0,73.0,58.0,26.0,21.0,3.0,5.0,17.0,6.0,127.0,72.0,53.0,32.0,20.0,7.0,11.0,77.0,678.0,58.0,785.0
2016-580,Australian Open,Hard,G,20160118,127,105138,Roberto Bautista Agut,183.0,27.7618069815,105373,Martin Klizan,190.0,26.5215605749,6-2 6-3 4-6 2-6 6-2,4.0,2.0,137.0,99.0,66.0,18.0,22.0,9.0,14.0,8.0,13.0,160.0,84.0,52.0,38.0,21.0,21.0,28.0,21.0,1640.0,43.0,955.0
2016-580,Australian Open,Hard,G,20160118,128,106401,Nick Kyrgios,193.0,20.7282683094,105807,Pablo Carreno Busta,188.0,24.5201916496,6-2 7-5 6-2,16.0,0.0,70.0,50.0,37.0,17.0,14.0,0.0,1.0,3.0,2.0,94.0,60.0,28.0,20.0,14.0,6.0,12.0,30.0,1260.0,68.0,734.0
2016-580,Australian Open,Hard,G,20160118,129,104655,Pablo Cuevas,180.0,30.045174538,106415,Yoshihito Nishioka,0.0,20.3093771389,7-6 6-1 6-4,13.0,5.0,96.0,56.0,45.0,20.0,15.0,7.0,9.0,3.0,1.0,91.0,55.0,31.0,22.0,15.0,4.0,10.0,41.0,1065.0,117.0,501.0
2016-580,Australian Open,Hard,G,20160118,130,105806,Mirza Basic,0.0,24.5201916496,104898,Robin Haase,190.0,28.7857631759,7-6 6-4 6-4,8.0,2.0,124.0,76.0,48.0,33.0,17.0,11.0,12.0,17.0,4.0,96.0,55.0,40.0,23.0,16.0,3.0,6.0,138.0,432.0,65.0,762.0
2016-580,Australian Open,Hard,G,20160118,131,104607,Tomas Berdych,196.0,30.3353867214,106026,Yuki Bhambri,183.0,23.5400410678,7-5 6-1 6-2,13.0,1.0,77.0,39.0,35.0,21.0,14.0,2.0,3.0,2.0,4.0,78.0,44.0,25.0,16.0,13.0,2.0,8.0,6.0,4560.0,96.0,610.0
2016-580,Australian Open,Hard,G,20160118,132,104269,Fernando Verdasco,188.0,32.1752224504,104745,Rafael Nadal,185.0,29.6262833676,7-6 4-6 3-6 7-6 6-2,20.0,10.0,192.0,118.0,85.0,33.0,27.0,10.0,16.0,7.0,6.0,170.0,108.0,75.0,31.0,26.0,10.0,15.0,45.0,900.0,5.0,5230.0
2016-580,Australian Open,Hard,G,20160118,133,104534,Dudi Sela,175.0,30.7898699521,103794,Benjamin Becker,178.0,34.5900068446,6-1 6-3 2-6 6-2,6.0,1.0,95.0,60.0,43.0,18.0,16.0,4.0,8.0,8.0,6.0,104.0,62.0,37.0,15.0,16.0,4.0,12.0,87.0,633.0,101.0,597.0
2016-580,Australian Open,Hard,G,20160118,134,105723,Andrey Kuznetsov,185.0,24.9034907598,105992,Ryan Harrison,183.0,23.6988364134,7-5 6-4 6-4,4.0,3.0,88.0,48.0,38.0,24.0,16.0,5.0,7.0,10.0,5.0,106.0,47.0,34.0,29.0,16.0,12.0,17.0,74.0,693.0,134.0,448.0
2016-580,Australian Open,Hard,G,20160118,135,104871,Jeremy Chardy,188.0,28.9308692676,105208,Ernests Gulbis,190.0,27.3839835729,7-5 2-6 6-7 6-3 13-11,24.0,21.0,195.0,115.0,96.0,31.0,33.0,12.0,17.0,25.0,18.0,234.0,128.0,98.0,46.0,33.0,21.0,28.0,31.0,1255.0,79.0,661.0
2016-580,Australian Open,Hard,G,20160118,136,104792,Gael Monfils,193.0,29.3798767967,105216,Yuichi Sugita,173.0,27.3319644079,6-1 6-3 6-2,12.0,3.0,60.0,42.0,35.0,13.0,12.0,0.0,0.0,4.0,3.0,85.0,53.0,27.0,16.0,12.0,10.0,16.0,25.0,1485.0,124.0,481.0
2016-580,Australian Open,Hard,G,20160118,137,103917,Nicolas Mahut,190.0,33.9904175222,106065,Marco Cecchinato,0.0,23.2991101985,4-6 6-2 6-2 6-2,9.0,4.0,90.0,54.0,46.0,22.0,17.0,2.0,3.0,7.0,4.0,121.0,72.0,52.0,15.0,17.0,4.0,10.0,63.0,767.0,92.0,618.0
2016-580,Australian Open,Hard,G,20160118,138,103565,Stephane Robert,185.0,35.6714579055,106216,Bjorn Fratangelo,0.0,22.4996577687,6-2 6-2 6-2,8.0,3.0,79.0,41.0,36.0,20.0,12.0,5.0,5.0,5.0,3.0,105.0,63.0,32.0,20.0,12.0,8.0,14.0,225.0,233.0,132.0,458.0
2016-580,Australian Open,Hard,G,20160118,139,104330,Rajeev Ram,193.0,31.8357289528,104731,Kevin Anderson,203.0,29.6700889802,7-6 6-7 6-3 3-0,12.0,2.0,109.0,76.0,64.0,19.0,19.0,1.0,1.0,14.0,11.0,135.0,82.0,64.0,21.0,19.0,6.0,9.0,93.0,617.0,12.0,2475.0
2016-580,Australian Open,Hard,G,20160118,140,105683,Milos Raonic,196.0,25.0595482546,106298,Lucas Pouille,185.0,21.9000684463,6-1 6-4 6-4,12.0,2.0,69.0,44.0,39.0,17.0,14.0,0.0,0.0,8.0,4.0,70.0,34.0,24.0,18.0,13.0,2.0,6.0,14.0,2270.0,90.0,621.0
2016-580,Australian Open,Hard,G,20160118,141,103990,Tommy Robredo,180.0,33.7166324435,104291,Malek Jaziri,185.0,31.9945242984,7-5 3-6 4-6 7-6 8-6,20.0,8.0,190.0,112.0,81.0,42.0,29.0,9.0,14.0,9.0,10.0,246.0,134.0,96.0,51.0,29.0,25.0,30.0,42.0,1000.0,104.0,566.0
2016-580,Australian Open,Hard,G,20160118,142,105065,Tim Smyczek,175.0,28.052019165,104593,Daniel Gimeno Traver,185.0,30.4476386037,6-1 3-6 6-3 6-2,8.0,2.0,92.0,57.0,45.0,25.0,17.0,4.0,5.0,4.0,3.0,89.0,60.0,41.0,14.0,16.0,3.0,8.0,108.0,543.0,100.0,598.0
2016-580,Australian Open,Hard,G,20160118,143,104678,Viktor Troicki,193.0,29.9356605065,103926,Daniel Munoz de la Nava,0.0,33.9685147159,4-6 4-6 6-1 7-6 6-3,22.0,5.0,153.0,98.0,75.0,29.0,25.0,10.0,14.0,12.0,10.0,159.0,84.0,62.0,35.0,24.0,17.0,22.0,26.0,1475.0,71.0,718.0
2016-580,Australian Open,Hard,G,20160118,144,106058,Jack Sock,185.0,23.3155373032,126203,Taylor Fritz,0.0,18.2231348392,6-4 3-6 0-6 6-3 6-4,16.0,9.0,122.0,66.0,49.0,29.0,22.0,5.0,9.0,19.0,3.0,119.0,72.0,55.0,29.0,22.0,6.0,9.0,22.0,1525.0,155.0,372.0
2016-580,Australian Open,Hard,G,20160118,145,104586,Lukas Rosol,196.0,30.4859685147,106121,Taro Daniel,0.0,22.9733059548,7-6 7-5 5-7 6-7 6-1,28.0,4.0,184.0,109.0,91.0,41.0,29.0,10.0,11.0,12.0,1.0,175.0,118.0,85.0,32.0,28.0,5.0,8.0,51.0,827.0,99.0,603.0
2016-580,Australian Open,Hard,G,20160118,146,103285,Radek Stepanek,185.0,37.1416837782,105147,Tatsuma Ito,180.0,27.6687200548,6-4 6-3 6-7 6-2,14.0,7.0,149.0,88.0,68.0,28.0,20.0,12.0,15.0,10.0,3.0,121.0,80.0,52.0,17.0,20.0,3.0,10.0,188.0,272.0,125.0,477.0
2016-580,Australian Open,Hard,G,20160118,147,104527,Stan Wawrinka,183.0,30.8090349076,104098,Dmitry Tursunov,185.0,33.1006160164,7-6 6-3,14.0,0.0,60.0,37.0,33.0,15.0,11.0,1.0,1.0,2.0,2.0,88.0,55.0,34.0,20.0,11.0,8.0,9.0,4.0,6865.0,2000.0,0.0
2016-580,Australian Open,Hard,G,20160118,148,103970,David Ferrer,175.0,33.7960301164,105376,Peter Gojowczyk,185.0,26.5106091718,6-4 6-4 6-2,7.0,3.0,75.0,49.0,40.0,16.0,14.0,3.0,4.0,5.0,2.0,80.0,43.0,30.0,15.0,14.0,3.0,8.0,8.0,4145.0,223.0,234.0
2016-580,Australian Open,Hard,G,20160118,149,103720,Lleyton Hewitt,180.0,34.8966461328,105902,James Duckworth,183.0,23.9917864476,7-6 6-2 6-4,10.0,3.0,98.0,58.0,44.0,22.0,16.0,6.0,8.0,15.0,6.0,101.0,53.0,38.0,21.0,15.0,9.0,14.0,308.0,160.0,129.0,460.0
2016-580,Australian Open,Hard,G,20160118,150,105064,Thomaz Bellucci,188.0,28.052019165,111442,Jordan Thompson,0.0,21.7467488022,6-2 6-3 6-2,3.0,2.0,65.0,38.0,33.0,20.0,13.0,0.0,0.0,2.0,6.0,73.0,39.0,27.0,13.0,12.0,4.0,9.0,37.0,1105.0,143.0,414.0
2016-580,Australian Open,Hard,G,20160118,151,105449,Steve Johnson,188.0,26.0670773443,105379,Aljaz Bedene,181.0,26.5023956194,6-3 6-4 7-6,17.0,5.0,104.0,55.0,46.0,28.0,16.0,3.0,3.0,14.0,4.0,91.0,49.0,37.0,23.0,16.0,6.0,8.0,32.0,1240.0,49.0,867.0
2016-580,Australian Open,Hard,G,20160118,152,103852,Feliciano Lopez,188.0,34.3271731691,105554,Daniel Evans,175.0,25.6563997262,6-1 6-0 6-4,13.0,1.0,69.0,38.0,35.0,14.0,12.0,0.0,0.0,5.0,6.0,73.0,43.0,24.0,13.0,11.0,7.0,13.0,19.0,1690.0,185.0,274.0
2016-580,Australian Open,Hard,G,20160118,153,105550,Guido Pella,185.0,25.6728268309,104327,Steve Darcis,178.0,31.8494182067,2-6 3-6 6-3 7-5 6-1,8.0,9.0,161.0,108.0,72.0,21.0,23.0,13.0,20.0,7.0,7.0,121.0,64.0,47.0,26.0,22.0,2.0,10.0,75.0,693.0,110.0,538.0
2016-580,Australian Open,Hard,G,20160118,154,104719,Marcel Granollers,190.0,29.7686516085,105051,Matthew Ebden,188.0,28.1451060917,6-2 4-6 6-1 6-4,5.0,1.0,89.0,54.0,39.0,23.0,18.0,7.0,11.0,7.0,5.0,115.0,64.0,34.0,24.0,17.0,10.0,19.0,80.0,661.0,106.0,557.0
2016-580,Australian Open,Hard,G,20160118,155,104545,John Isner,206.0,30.7296372348,105668,Jerzy Janowicz,203.0,25.1800136893,6-3 7-6 6-3,37.0,0.0,82.0,64.0,58.0,13.0,16.0,0.0,0.0,10.0,4.0,95.0,61.0,45.0,18.0,15.0,2.0,4.0,11.0,2495.0,56.0,795.0
2016-580,Australian Open,Hard,G,20160118,156,106071,Bernard Tomic,193.0,23.241615332,104797,Denis Istomin,188.0,29.363449692,6-7 6-4 6-4 6-4,16.0,0.0,138.0,95.0,75.0,20.0,22.0,13.0,14.0,23.0,1.0,122.0,80.0,59.0,21.0,21.0,6.0,10.0,17.0,1720.0,59.0,781.0
2016-580,Australian Open,Hard,G,20160118,157,104620,Simone Bolelli,183.0,30.2778918549,104548,Brian Baker,190.0,30.7186858316,7-6 7-6 6-7 7-6,26.0,0.0,157.0,104.0,83.0,30.0,26.0,4.0,6.0,15.0,7.0,160.0,107.0,88.0,24.0,26.0,4.0,6.0,64.0,765.0,2000.0,0.0
2016-580,Australian Open,Hard,G,20160118,158,105357,John Millman,183.0,26.5954825462,106043,Diego Schwartzman,170.0,23.4223134839,3-6 5-7 7-6 5-0,7.0,1.0,119.0,79.0,48.0,20.0,20.0,6.0,11.0,10.0,3.0,118.0,60.0,41.0,31.0,19.0,5.0,9.0,95.0,611.0,89.0,621.0
2016-580,Australian Open,Hard,G,20160118,159,104180,Gilles Muller,193.0,32.6954140999,104926,Fabio Fognini,178.0,28.6543463381,7-6 7-6 6-7 7-6,34.0,8.0,165.0,100.0,89.0,33.0,26.0,4.0,5.0,20.0,11.0,193.0,111.0,79.0,49.0,26.0,10.0,11.0,38.0,1105.0,23.0,1515.0
2016-580,Australian Open,Hard,G,20160118,160,105311,Joao Sousa,185.0,26.803559206,105062,Mikhail Kukushkin,183.0,28.0629705681,6-3 6-4 6-3,13.0,1.0,87.0,57.0,42.0,16.0,14.0,2.0,4.0,5.0,3.0,120.0,64.0,41.0,23.0,14.0,16.0,22.0,33.0,1191.0,94.0,612.0
2016-580,Australian Open,Hard,G,20160118,161,105053,Santiago Giraldo,188.0,28.1423682409,105385,Donald Young,183.0,26.4887063655,6-4 1-6 6-3 6-2,7.0,1.0,97.0,49.0,35.0,28.0,17.0,2.0,6.0,6.0,4.0,108.0,61.0,40.0,22.0,17.0,9.0,15.0,70.0,723.0,47.0,882.0
2016-580,Australian Open,Hard,G,20160118,162,105032,Sam Groth,0.0,28.2491444216,105173,Adrian Mannarino,183.0,27.5537303217,7-6 6-4 3-6 6-3,27.0,5.0,121.0,80.0,60.0,18.0,21.0,2.0,6.0,8.0,4.0,116.0,67.0,45.0,25.0,20.0,2.0,7.0,67.0,747.0,48.0,880.0
2016-580,Australian Open,Hard,G,20160118,163,104918,Andy Murray,190.0,28.6789869952,100644,Alexander Zverev,198.0,18.7460643395,6-1 6-2 6-3,3.0,2.0,76.0,44.0,36.0,19.0,12.0,6.0,6.0,5.0,7.0,91.0,57.0,36.0,11.0,12.0,7.0,13.0,2.0,8945.0,83.0,647.0
2016-580,Australian Open,Hard,G,20160118,164,104925,Novak Djokovic,188.0,28.6598220397,111460,Quentin Halys,0.0,19.227926078,6-1 6-2 7-6,9.0,0.0,72.0,44.0,38.0,20.0,14.0,0.0,1.0,9.0,6.0,92.0,60.0,42.0,8.0,14.0,6.0,11.0,1.0,16790.0,187.0,274.0
2016-580,Australian Open,Hard,G,20160118,165,104312,Andreas Seppi,190.0,31.9069130732,106045,Denis Kudla,180.0,23.4195756331,7-5 6-4 6-4,13.0,1.0,114.0,63.0,51.0,27.0,16.0,8.0,8.0,6.0,3.0,87.0,40.0,32.0,24.0,16.0,1.0,4.0,29.0,1290.0,69.0,727.0
2016-580,Australian Open,Hard,G,20160118,166,105643,Federico Delbonis,190.0,25.28678987,105952,Renzo Olivo,0.0,23.8439425051,7-6 3-6 6-7 7-5 6-2,13.0,13.0,162.0,76.0,57.0,44.0,28.0,9.0,15.0,8.0,13.0,195.0,121.0,84.0,31.0,27.0,16.0,24.0,53.0,815.0,174.0,296.0
2016-580,Australian Open,Hard,G,20160118,167,104468,Gilles Simon,183.0,31.0581793292,105539,Evgeny Donskoy,185.0,25.6947296372,6-3 5-7 7-6 4-6 7-5,8.0,6.0,195.0,122.0,86.0,43.0,28.0,12.0,16.0,7.0,3.0,177.0,103.0,72.0,36.0,28.0,7.0,11.0,15.0,2145.0,91.0,620.0
2016-580,Australian Open,Hard,G,20160118,168,104542,Jo-Wilfried Tsonga,188.0,30.7542778919,117357,Omar Jasika,0.0,18.6694045175,7-5 6-1 6-4,14.0,6.0,84.0,56.0,46.0,14.0,15.0,4.0,5.0,1.0,1.0,83.0,61.0,38.0,10.0,14.0,7.0,12.0,10.0,2725.0,310.0,159.0
2016-580,Australian Open,Hard,G,20160118,169,105732,Pierre Hugues Herbert,188.0,24.8377823409,111511,Noah Rubin,0.0,19.9069130732,6-3 6-4 6-0,14.0,2.0,64.0,34.0,32.0,20.0,13.0,0.0,0.0,1.0,3.0,82.0,60.0,32.0,11.0,12.0,2.0,7.0,167.0,313.0,328.0,146.0
2016-580,Australian Open,Hard,G,20160118,170,104198,Guillermo Garcia Lopez,188.0,32.6242299795,104978,Daniel Brands,196.0,28.5065023956,4-6 6-1 7-6 6-3,5.0,4.0,121.0,75.0,57.0,28.0,20.0,1.0,2.0,17.0,4.0,111.0,78.0,57.0,14.0,19.0,3.0,6.0,27.0,1430.0,151.0,393.0
2016-580,Australian Open,Hard,G,20160118,171,105453,Kei Nishikori,178.0,26.0533880903,105572,Austin Krajicek,0.0,25.5906913073,6-3 7-6 6-3,13.0,1.0,93.0,63.0,52.0,18.0,16.0,3.0,4.0,7.0,4.0,78.0,48.0,36.0,14.0,15.0,2.0,5.0,7.0,4235.0,103.0,571.0
2016-580,Australian Open,Hard,G,20160118,172,103819,Roger Federer,185.0,34.4449007529,105238,Alexandr Dolgopolov,180.0,27.1950718686,6-3 7-5 6-1,25.0,2.0,72.0,49.0,43.0,13.0,14.0,0.0,0.0,3.0,7.0,97.0,55.0,35.0,18.0,14.0,8.0,13.0,3.0,8165.0,35.0,1160.0
2016-580,Australian Open,Hard,G,20160118,173,105777,Grigor Dimitrov,188.0,24.6762491444,105477,Marco Trungelliti,0.0,25.9630390144,6-3 4-6 6-2 7-5,11.0,4.0,119.0,84.0,63.0,21.0,20.0,6.0,8.0,4.0,7.0,108.0,66.0,44.0,24.0,19.0,4.0,9.0,28.0,1420.0,210.0,244.0
2016-580,Australian Open,Hard,G,20160118,174,106233,Dominic Thiem,185.0,22.3737166324,104597,Nicolas Almagro,183.0,30.4093086927,6-3 6-1 6-3,5.0,1.0,68.0,41.0,33.0,16.0,13.0,0.0,0.0,13.0,4.0,100.0,56.0,33.0,19.0,12.0,11.0,17.0,20.0,1645.0,73.0,694.0
2016-580,Australian Open,Hard,G,20160118,175,105676,David Goffin,163.0,25.1143052704,106000,Damir Dzumhur,172.0,23.6632443532,6-4 0-6 6-4 6-2,7.0,3.0,110.0,63.0,38.0,20.0,17.0,7.0,15.0,3.0,2.0,116.0,71.0,38.0,19.0,17.0,7.0,16.0,16.0,1835.0,81.0,661.0
2016-580,Australian Open,Hard,G,20160118,176,105227,Marin Cilic,198.0,27.3045859001,105077,Albert Ramos,188.0,28.0027378508,6-4 6-3 7-6,17.0,0.0,89.0,55.0,46.0,21.0,16.0,0.0,1.0,7.0,5.0,100.0,54.0,39.0,25.0,16.0,3.0,6.0,13.0,2405.0,61.0,773.0
2016-580,Australian Open,Hard,G,20160118,177,105138,Roberto Bautista Agut,183.0,27.7618069815,105583,Dusan Lajovic,180.0,25.5523613963,4-6 6-2 4-6 6-2 6-1,7.0,5.0,126.0,78.0,60.0,28.0,22.0,3.0,6.0,8.0,4.0,124.0,73.0,46.0,25.0,21.0,0.0,7.0,21.0,1640.0,77.0,678.0
2016-580,Australian Open,Hard,G,20160118,178,106401,Nick Kyrgios,193.0,20.7282683094,104655,Pablo Cuevas,180.0,30.045174538,6-4 7-5 7-6,19.0,1.0,96.0,62.0,49.0,22.0,18.0,5.0,7.0,15.0,2.0,93.0,61.0,49.0,13.0,17.0,2.0,6.0,30.0,1260.0,41.0,1065.0
2016-580,Australian Open,Hard,G,20160118,179,104607,Tomas Berdych,196.0,30.3353867214,105806,Mirza Basic,0.0,24.5201916496,6-4 6-0 6-3,15.0,2.0,64.0,39.0,37.0,15.0,13.0,0.0,0.0,7.0,2.0,93.0,47.0,29.0,19.0,12.0,9.0,14.0,6.0,4560.0,138.0,432.0
2016-580,Australian Open,Hard,G,20160118,180,104534,Dudi Sela,175.0,30.7898699521,104269,Fernando Verdasco,188.0,32.1752224504,4-6 6-3 6-3 7-6,5.0,2.0,129.0,70.0,41.0,37.0,21.0,6.0,12.0,9.0,7.0,118.0,83.0,48.0,18.0,20.0,7.0,15.0,87.0,633.0,45.0,900.0
2016-580,Australian Open,Hard,G,20160118,181,105723,Andrey Kuznetsov,185.0,24.9034907598,104871,Jeremy Chardy,188.0,28.9308692676,6-4 7-6 7-6,9.0,3.0,109.0,68.0,55.0,21.0,18.0,3.0,5.0,11.0,8.0,105.0,65.0,51.0,19.0,18.0,5.0,8.0,74.0,693.0,31.0,1255.0
2016-580,Australian Open,Hard,G,20160118,182,104792,Gael Monfils,193.0,29.3798767967,103917,Nicolas Mahut,190.0,33.9904175222,7-5 6-4 6-1,18.0,3.0,81.0,57.0,51.0,12.0,15.0,1.0,1.0,2.0,3.0,76.0,55.0,38.0,8.0,14.0,1.0,5.0,25.0,1485.0,63.0,767.0
2016-580,Australian Open,Hard,G,20160118,183,103565,Stephane Robert,185.0,35.6714579055,104330,Rajeev Ram,193.0,31.8357289528,6-1 6-7 4-6 7-5 7-5,23.0,6.0,177.0,96.0,66.0,44.0,27.0,14.0,20.0,11.0,7.0,200.0,120.0,74.0,37.0,27.0,14.0,23.0,225.0,233.0,93.0,617.0
2016-580,Australian Open,Hard,G,20160118,184,105683,Milos Raonic,196.0,25.0595482546,103990,Tommy Robredo,180.0,33.7166324435,7-6 7-6 7-5,24.0,6.0,121.0,70.0,58.0,32.0,19.0,4.0,4.0,0.0,3.0,146.0,101.0,68.0,27.0,19.0,11.0,12.0,14.0,2270.0,42.0,1000.0
2016-580,Australian Open,Hard,G,20160118,185,104678,Viktor Troicki,193.0,29.9356605065,105065,Tim Smyczek,175.0,28.052019165,6-4 7-6 7-6,10.0,3.0,111.0,65.0,50.0,26.0,18.0,2.0,5.0,16.0,1.0,126.0,81.0,57.0,21.0,18.0,12.0,16.0,26.0,1475.0,108.0,543.0
2016-580,Australian Open,Hard,G,20160118,186,104586,Lukas Rosol,196.0,30.4859685147,106058,Jack Sock,185.0,23.3155373032,7-6 7-6 6-3,20.0,5.0,130.0,76.0,61.0,30.0,18.0,10.0,10.0,21.0,6.0,101.0,61.0,51.0,22.0,17.0,1.0,2.0,51.0,827.0,22.0,1525.0
2016-580,Australian Open,Hard,G,20160118,187,104527,Stan Wawrinka,183.0,30.8090349076,103285,Radek Stepanek,185.0,37.1416837782,6-2 6-3 6-4,15.0,4.0,107.0,60.0,44.0,25.0,14.0,10.0,11.0,4.0,4.0,86.0,60.0,40.0,8.0,13.0,7.0,12.0,4.0,6865.0,188.0,272.0
2016-580,Australian Open,Hard,G,20160118,188,103970,David Ferrer,175.0,33.7960301164,103720,Lleyton Hewitt,180.0,34.8966461328,6-2 6-4 6-4,4.0,1.0,102.0,71.0,48.0,18.0,14.0,9.0,10.0,2.0,5.0,103.0,52.0,35.0,20.0,14.0,10.0,15.0,8.0,4145.0,308.0,160.0
2016-580,Australian Open,Hard,G,20160118,189,105449,Steve Johnson,188.0,26.0670773443,105064,Thomaz Bellucci,188.0,28.052019165,6-3 6-2 6-2,10.0,2.0,72.0,37.0,33.0,22.0,13.0,2.0,2.0,3.0,4.0,68.0,33.0,23.0,13.0,12.0,5.0,10.0,32.0,1240.0,37.0,1105.0
2016-580,Australian Open,Hard,G,20160118,190,103852,Feliciano Lopez,188.0,34.3271731691,105550,Guido Pella,185.0,25.6728268309,7-6 6-7 7-6 6-7 6-4,42.0,14.0,216.0,117.0,89.0,50.0,31.0,7.0,11.0,13.0,4.0,191.0,137.0,94.0,33.0,31.0,6.0,11.0,19.0,1690.0,75.0,693.0
2016-580,Australian Open,Hard,G,20160118,191,104545,John Isner,206.0,30.7296372348,104719,Marcel Granollers,190.0,29.7686516085,6-3 7-6 7-6,20.0,4.0,101.0,72.0,59.0,21.0,18.0,0.0,0.0,4.0,3.0,99.0,65.0,51.0,20.0,17.0,5.0,6.0,11.0,2495.0,80.0,661.0
2016-580,Australian Open,Hard,G,20160118,192,106071,Bernard Tomic,193.0,23.241615332,104620,Simone Bolelli,183.0,30.2778918549,6-4 6-2 6-7 7-5,24.0,4.0,123.0,82.0,68.0,21.0,22.0,0.0,1.0,8.0,4.0,147.0,108.0,70.0,20.0,21.0,4.0,9.0,17.0,1720.0,64.0,765.0
2016-580,Australian Open,Hard,G,20160118,193,105357,John Millman,183.0,26.5954825462,104180,Gilles Muller,193.0,32.6954140999,4-6 6-4 6-2 4-6 7-5,13.0,5.0,167.0,110.0,74.0,31.0,25.0,5.0,9.0,22.0,5.0,155.0,86.0,65.0,31.0,25.0,5.0,11.0,95.0,611.0,38.0,1105.0
